COUNTY_CODE,COUNTY_NAME,DISTRICT_CODE,DISTRICT_NAME,SCHOOL_CODE,SCHOOL_NAME,GRADESPAN,PRINCIPAL_NAME,ADDRESS,CITY_STATE_ZIP,PHONE,EMAIL,WEBSITE,FACEBOOK,TWITTER,CountyCode_x,CountyName_x,DistrictCode_x,DistrictName_x,SchoolCode_x,SchoolName_x,StudentGroup,SummativeScore_x,CutOffScoreTargetedSupImp,Targeted_LowPerf,ELAProf_MetTarget,MathProf_MetTarget,Grad4YR_MetTarget,Grad5YR_MetTarget,ELAGrowth_MetStandard,MathGrowth_MetStandard,ELP_MetTarget,CA_MetAverage,Targeted_ConsUnderPerf,CountyCode_y,CountyName_y,DistrictCode_y,DistrictName_y,SchoolCode_y,SchoolName_y,SummativeRating,SummativeScore
41,WARREN,1870,HACKETTSTOWN,050,HACKETTSTOWN HIGH SCHOOL,09-12,KYLE SOSNOVIK,599 WARREN STREET,HACKETTSTOWN NJ 07840,(908)852-8150,KSOSNOVIK@HACKETTSTOWN.ORG,https://www.hackettstown.org/Domain/11,,,41,WARREN,1870,HACKETTSTOWN,050,HACKETTSTOWN HIGH SCHOOL,Schoolwide,,N,No,Not Met,Not Met,Met Target,Met Goal,**,**,Met Target†,Met,No,41,WARREN,1870,HACKETTSTOWN,050,HACKETTSTOWN HIGH SCHOOL,40.4,44.7
41,WARREN,1870,HACKETTSTOWN,060,HACKETTSTOWN MIDDLE SCHOOL,05-08,MS. DELGAIZO,500 WASHINGTON STREET,HACKETTSTOWN NJ 07840-2230,(908)852-8554,SDELGAIZO@HACKETTSTOWN.ORG,https://www.hackettstown.org/Domain/923,,,41,WARREN,1870,HACKETTSTOWN,060,HACKETTSTOWN MIDDLE SCHOOL,Schoolwide,,N,No,Met Target,Not Met,N,N,Met Standard,Met Standard,**,Met,No,41,WARREN,1870,HACKETTSTOWN,060,HACKETTSTOWN MIDDLE SCHOOL,47.63,49.16
41,WARREN,1870,HACKETTSTOWN,070,HATCHERY HILL ELEMENTARY SCHOOL,PK-04,MRS. GRIFFIN,398 5TH AVENUE,HACKETTSTOWN NJ 07840-2497,(908)852-8550,MGRIFFIN@HACKETTSTOWN.ORG,https://www.hackettstown.org/Domain/1052,,,41,WARREN,1870,HACKETTSTOWN,070,HATCHERY HILL ELEMENTARY SCHOOL,Schoolwide,,N,No,Met Target†,Met Target†,N,N,Met Standard,Not Met,Met Target†,Not Met,No,41,WARREN,1870,HACKETTSTOWN,070,HATCHERY HILL ELEMENTARY SCHOOL,40.88,44.86
41,WARREN,1870,HACKETTSTOWN,090,WILLOW GROVE ELEMENTARY SCHOOL,PK-04,MR. BEYER,601 WILLOW GROVE STREET,HACKETTSTOWN NJ 07840-1713,(908)852-2805,PMCQUEENEY@HACKETTSTOWN.ORG,https://www.hackettstown.org/Domain/1121,,,41,WARREN,1870,HACKETTSTOWN,090,WILLOW GROVE ELEMENTARY SCHOOL,Schoolwide,,N,No,Met Target†,Met Target†,N,N,Met Standard,Met Standard,Met Target,Met,No,41,WARREN,1870,HACKETTSTOWN,090,WILLOW GROVE ELEMENTARY SCHOOL,72.93,64.67
41,WARREN,2040,HARMONY TWP,030,HARMONY TOWNSHIP SCHOOL,PK-08,MS BIGELLI,2551 BELVIDERE ROAD,PHILLIPSBURG NJ 08865-2155,(908)859-1001,BIGELLIR@HTESD.ORG,https://www.htesd.org/,,https://twitter.com/htshuskies,41,WARREN,2040,HARMONY TWP,030,HARMONY TOWNSHIP SCHOOL,Schoolwide,,N,No,Met Target,Met Target,N,N,Met Standard,Exceeds Standard,N,Met,No,41,WARREN,2040,HARMONY TWP,030,HARMONY TOWNSHIP SCHOOL,53.2,52.47
41,WARREN,2250,HOPE TWP,050,HOPE TOWNSHIP SCHOOL,PK-08,MRS. BROWN,320 JOHNSONBURG ROAD,HOPE NJ 07844-0293,(908)459-4242,SBROWN@HOPE-ELEM.ORG,https://hope-elem.org,https://www.facebook.com/Hope-Township-School-District,,41,WARREN,2250,HOPE TWP,050,HOPE TOWNSHIP SCHOOL,Schoolwide,,N,No,Met Target†,Met Target,N,N,Met Standard,Met Standard,N,Met,No,41,WARREN,2250,HOPE TWP,050,HOPE TOWNSHIP SCHOOL,40.7,44.69
41,WARREN,2470,KNOWLTON TWP,040,KNOWLTON TOWNSHIP BOARD OF EDUCATION,PK-06,MRS. DEFALCO,80 ROUTE 46,DELAWARE NJ 07833-0152,(908)475-5118,DEFALCOJ@KNOWLTONSCHOOL.COM,http://www.knowltonschool.com,,https://twitter.com/ktesapps,41,WARREN,2470,KNOWLTON TWP,040,KNOWLTON TOWNSHIP BOARD OF EDUCATION,Schoolwide,,N,No,Met Target,Met Target,N,N,Met Standard,Met Standard,N,Met,No,41,WARREN,2470,KNOWLTON TWP,040,KNOWLTON TOWNSHIP BOARD OF EDUCATION,42.71,46.17
41,WARREN,2790,LOPATCONG TWP,050,LOPATCONG ELEMENTARY SCHOOL,PK-04,MRS. KONDIKOFF,263 ROUTE 57,PHILLIPSBURG NJ 08865-9410,(908)859-0800,KONDIKOFFN@LOPATSD.ORG,http://www.lopatcongschool.org/,https://www.facebook.com/lopatsd/,https://twitter.com/lopates,41,WARREN,2790,LOPATCONG TWP,050,LOPATCONG ELEMENTARY SCHOOL,Schoolwide,,N,No,Met Target,Met Target†,N,N,Exceeds Standard,Met Standard,N,Met,No,41,WARREN,2790,LOPATCONG TWP,050,LOPATCONG ELEMENTARY SCHOOL,87.62,76.73
41,WARREN,2790,LOPATCONG TWP,060,LOPATCONG TOWNSHIP MIDDLE SCHOOL,05-08,MR. BONNEY,321 STONEHENGE DRIVE,PHILLIPSBURG NJ 08865-9410,(908)213-2995,BONNEYR@LOPATSD.ORG,http://www.lopatcongschool.org/,https://www.facebook.com/lopatsd/,https://twitter.com/lopatms,41,WARREN,2790,LOPATCONG TWP,060,LOPATCONG TOWNSHIP MIDDLE SCHOOL,Schoolwide,,N,No,Met Target†,Met Target†,N,N,Not Met,Met Standard,**,Met,No,41,WARREN,2790,LOPATCONG TWP,060,LOPATCONG TOWNSHIP MIDDLE SCHOOL,48.99,49.73
41,WARREN,2970,MANSFIELD TWP,050,MANSFIELD TOWNSHIP ELEMENTARY,PK-06,MR. MELITSKY,50 PORT MURRAY ROAD,PORT MURRAY NJ 07865-9702,(908)689-3212,MELITSKYJ@MANSFIELDELEMENTARY.ORG,http://www.mansfieldelementary.org,http://facebook.com/mansfieldelementary,,41,WARREN,2970,MANSFIELD TWP,050,MANSFIELD TOWNSHIP ELEMENTARY,Schoolwide,,N,No,Met Target†,Not Met,N,N,Met Standard,Met Standard,**,Met,No,41,WARREN,2970,MANSFIELD TWP,050,MANSFIELD TOWNSHIP ELEMENTARY,61.32,57.24
41,WARREN,3675,NORTH WARREN REGIONAL,050,NORTH WARREN REGIONAL SCHOOL,07-12,MRS. DUTT,10 NOE RD,BLAIRSTOWN NJ 07825-0410,(908)362-8211,JDUTT@NORTHWARREN.ORG,http://www.northwarren.org,https://www.facebook.com/NorthWarrenRegionalSchoolDistrict/,https://twitter.com/northwarrenHS,41,WARREN,3675,NORTH WARREN REGIONAL,050,NORTH WARREN REGIONAL SCHOOL,Schoolwide,,N,No,Not Met,Not Met,Not Met,Not Met,Not Met,Not Met,N,Not Met,No,41,WARREN,3675,NORTH WARREN REGIONAL,050,NORTH WARREN REGIONAL SCHOOL,16.67,30.47
41,WARREN,3890,OXFORD TWP,050,OXFORD CENTRAL SCHOOL,PK-08,MR. MAGNUSON,17 KENT STREET,OXFORD NJ 07863-0510,(908)453-4101,BMAGNUSON@OXFORDCENTRAL.ORG,https://www.facebook.com/oxford.central.9,https://www.facebook.com/oxford.central.9,https://twitter.com/oxfordcentral,41,WARREN,3890,OXFORD TWP,050,OXFORD CENTRAL SCHOOL,Schoolwide,,N,No,Met Target†,Not Met,N,N,Not Met,Met Standard,N,Met,No,41,WARREN,3890,OXFORD TWP,050,OXFORD CENTRAL SCHOOL,29.44,37.46
41,WARREN,4100,PHILLIPSBURG TOWN,050,PHILLIPSBURG HIGH SCHOOL,09-12,MR. SCANLON,1 STATELINER BLVD.,PHILLIPSBURG NJ 08865,(908)454-3400,SCANLON.MATTHEW@PBURGSD.NET,https://phs.pburgsd.net/,,https://twitter.com/statelinerphs,41,WARREN,4100,PHILLIPSBURG TOWN,050,PHILLIPSBURG HIGH SCHOOL,Schoolwide,,N,No,Met Target,Not Met,Met Target,Met Target,**,**,**,Met,No,41,WARREN,4100,PHILLIPSBURG TOWN,050,PHILLIPSBURG HIGH SCHOOL,30.09,38.23
41,WARREN,4100,PHILLIPSBURG TOWN,105,PHILLIPSBURG ELEMENTARY SCHOOL,03-05,MR. FINKEN,525 WARREN STREET,PHILLIPSBURG NJ 08865-3419,(908)454-3400,FINKEN.JOHN@PBURGSD.NET,https://www.pes.pburgsd.net,,https://twitter.com/statelinerPES,41,WARREN,4100,PHILLIPSBURG TOWN,105,PHILLIPSBURG ELEMENTARY SCHOOL,Schoolwide,,N,No,Not Met,Not Met,N,N,Met Standard,Met Standard,Not Met,Not Met,No,41,WARREN,4100,PHILLIPSBURG TOWN,105,PHILLIPSBURG ELEMENTARY SCHOOL,13.92,26.16
41,WARREN,4100,PHILLIPSBURG TOWN,110,PHILLIPSBURG MIDDLE SCHOOL,06-08,MRS. TROXELL,200 HILLCREST BLVD.,PHILLIPSBURG NJ 08865,(908)454-3400,TROXELL.KATHLEEN@PBURGSD.NET,https://www.pms.pburgsd.net,,https://twitter.com/PburgMS,41,WARREN,4100,PHILLIPSBURG TOWN,110,PHILLIPSBURG MIDDLE SCHOOL,Schoolwide,,N,Yes,Met Target†,Met Target,N,N,Not Met,Not Met,**,Not Met,Yes,41,WARREN,4100,PHILLIPSBURG TOWN,110,PHILLIPSBURG MIDDLE SCHOOL,3.5,12.81
41,WARREN,4200,POHATCONG TWP,040,POHATCONG TOWNSHIP SCHOOL,PK-08,MR. KULLMAN,240 RTE  519,PHILLIPSBURG NJ 08865,(908)859-8155,KKULLMAN@POHATCONG.ORG,https://www.pohatcong.org,,https://twitter.com/pohatschool,41,WARREN,4200,POHATCONG TWP,040,POHATCONG TOWNSHIP SCHOOL,Schoolwide,,N,No,Met Target,Met Target,N,N,Met Standard,Met Standard,N,Met,No,41,WARREN,4200,POHATCONG TWP,040,POHATCONG TOWNSHIP SCHOOL,66.0,59.97
41,WARREN,5460,WARREN COUNTY VOCATIONAL,050,WARREN COUNTY VOCATIONAL TECHNICAL SCHOOL,09-12,MRS. VOGEL,1500 ROUTE 57,WASHINGTON NJ 07882-9618,(908)689-0122,VOGELG@WCTECH.ORG,http://www.wctech.org/wcts/,,,41,WARREN,5460,WARREN COUNTY VOCATIONAL,050,WARREN COUNTY VOCATIONAL TECHNICAL SCHOOL,Schoolwide,,N,No,Met Target,Met Target,Met Goal,Met Goal,**,**,N,Not Met,No,41,WARREN,5460,WARREN COUNTY VOCATIONAL,050,WARREN COUNTY VOCATIONAL TECHNICAL SCHOOL,62.46,60.1
41,WARREN,5465,WARREN HILLS REGIONAL,050,WARREN HILLS REGIONAL HIGH SCHOOL,09-12,CHRISTOPHER KAVCAK,41 JACKSON VALLEY ROAD,WASHINGTON NJ 07882,(908)689-3050,KAVCAKC@WARRENHILLS.ORG,https://www.warrenhills.org/hs,https://www.facebook.com/whrhighschool,https://twitter.com/whrhighschool,41,WARREN,5465,WARREN HILLS REGIONAL,050,WARREN HILLS REGIONAL HIGH SCHOOL,Schoolwide,,N,No,Met Target,Met Target,Met Target,Met Goal,**,**,**,Met,No,41,WARREN,5465,WARREN HILLS REGIONAL,050,WARREN HILLS REGIONAL HIGH SCHOOL,49.86,50.88
41,WARREN,5465,WARREN HILLS REGIONAL,060,WARREN HILLS REGIONAL MIDDLE SCHOOL,07-08,MR. REMONDELLI,64  66 CARLTON AVENUE,WASHINGTON NJ 07882,(908)689-0750,REMONDELLIN@WARRENHILLS.ORG,https://www.warrenhills.org/ms,https://www.facebook.com/WHRMiddleSchool,https://twitter.com/WHRMiddleSchool,41,WARREN,5465,WARREN HILLS REGIONAL,060,WARREN HILLS REGIONAL MIDDLE SCHOOL,Schoolwide,,N,Yes,Met Target†,Met Target†,N,N,Met Standard,Not Met,**,Met,No,41,WARREN,5465,WARREN HILLS REGIONAL,060,WARREN HILLS REGIONAL MIDDLE SCHOOL,10.9,22.68
41,WARREN,5480,WASHINGTON BORO,055,WASHINGTON MEMORIAL ELEMENTARY SCHOOL,03-06,MRS. NASSRY,300 WEST STEWART STREET,WASHINGTON NJ 07882,(908)689-0241,GULICKS@WASHBOROSCHOOLS.ORG,http://www.washboroschools.org,,,41,WARREN,5480,WASHINGTON BORO,055,WASHINGTON MEMORIAL ELEMENTARY SCHOOL,Schoolwide,,N,No,Met Target,Met Target,N,N,Met Standard,Exceeds Standard,**,Not Met,No,41,WARREN,5480,WASHINGTON BORO,055,WASHINGTON MEMORIAL ELEMENTARY SCHOOL,70.56,62.59
41,WARREN,5530,WASHINGTON TWP,040,BRASS CASTLE SCHOOL,PK-06,MRS. GARCIA,16 CASTLE STREET,WASHINGTON NJ 07882-9804,(908)689-1188,JGARCIA@WASHTWPSD.ORG,http://www.washtwpsd.org,https://www.facebook.com/washtwpsd.wc/,,41,WARREN,5530,WASHINGTON TWP,040,BRASS CASTLE SCHOOL,Schoolwide,,N,No,Met Target,Met Target,N,N,Met Standard,Met Standard,N,Met,No,41,WARREN,5530,WASHINGTON TWP,040,BRASS CASTLE SCHOOL,57.82,55.43
41,WARREN,5780,WHITE TWP,050,WHITE TOWNSHIP CONSOLIDATED SCHOOL,PK-08,MR. THOMPSON,565 CR 519,BELVIDERE NJ 07823-9798,(908)475-4773,THOMPSON@WHITETWPSD.ORG,http://www.whitetwpsd.org,https://facebook.com/WhiteTownshipSchool/NJ,,41,WARREN,5780,WHITE TWP,050,WHITE TOWNSHIP CONSOLIDATED SCHOOL,Schoolwide,,N,No,Met Target,Met Target,N,N,Met Standard,Met Standard,N,Met,No,41,WARREN,5780,WHITE TWP,050,WHITE TOWNSHIP CONSOLIDATED SCHOOL,71.74,63.4
80,CHARTERS,6010,ACADEMY CHARTER HIGH SCHOOL,910,ACADEMY CHARTER HIGH SCHOOL,09-12,MR. HEETER,1725 MAIN STREET,LAKE COMO NJ 07719,(732)681-8377 Ext. 11,LEADPERSON@ACADEMYCHARTERHS.ORG,https://academycharterhs.org,,,80,CHARTERS,6010,ACADEMY CHARTER HIGH SCHOOL,910,ACADEMY CHARTER HIGH SCHOOL,Schoolwide,,N,No,Met Target,Met Target,Not Met,Met Target,**,**,N,Met,No,80,CHARTERS,6010,ACADEMY CHARTER HIGH SCHOOL,910,ACADEMY CHARTER HIGH SCHOOL,38.4,42.76
80,CHARTERS,6013,BERGEN ARTS AND SCIENCES CHARTER SCHOOL,900,BERGEN ARTS AND SCIENCES CHARTER SCHOOL,KG-12,MR. GUVERCIN,200 MACARTHUR AVENUE,GARFIELD NJ 07026,(201)773-9140,NGUVERCIN@ILEARNSCHOOLS.ORG,https://www.bergencharter.org,https://www.facebook.com/bergencharter,https://twitter.com/bergencharter,80,CHARTERS,6013,BERGEN ARTS AND SCIENCES CHARTER SCHOOL,900,BERGEN ARTS AND SCIENCES CHARTER SCHOOL,Schoolwide,,N,No,Not Met,Not Met,Met Target,Met Goal,Not Met,Not Met,Exceeds Target,Met,No,80,CHARTERS,6013,BERGEN ARTS AND SCIENCES CHARTER SCHOOL,900,BERGEN ARTS AND SCIENCES CHARTER SCHOOL,75.0,63.81
80,CHARTERS,6017,FOUNDATION ACADEMY CS,932,FOUNDATION ACADEMY CHARTER SCHOOL,KG-12,GRAIG WEISS,363 WEST STATE STREET,TRENTON NJ 08608,(609)920-9200,GWEISS@FOUNDATIONACADEMY.ORG,https://foundationacademies.org/,https://www.facebook.com/FoundationAcademies/,https://twitter.com/foundationacad?lang=en,80,CHARTERS,6017,FOUNDATION ACADEMY CS,932,FOUNDATION ACADEMY CHARTER SCHOOL,Schoolwide,,N,No,Met Target†,Met Target†,Met Target,Met Goal,Exceeds Standard,Exceeds Standard,Met Target,Met,No,80,CHARTERS,6017,FOUNDATION ACADEMY CS,932,FOUNDATION ACADEMY CHARTER SCHOOL,87.5,69.66
80,CHARTERS,6018,CENTRAL JERSEY COLLEGE PREP CHARTER SCHOOL,900,CENTRAL JERSEY COLLEGE PREP CHARTER SCHOOL,KG-12,DR. SERCAN,101 METTLERS ROAD,SOMERSET NJ 08873-1235,(732)649-3954 Ext. 1001,NSERCAN@CJCOLLEGEPREP.ORG,http://www.cjcollegeprep.org/,https://www.facebook.com/cjcpcs/,https://twitter.com/cjcpcs,80,CHARTERS,6018,CENTRAL JERSEY COLLEGE PREP CHARTER SCHOOL,900,CENTRAL JERSEY COLLEGE PREP CHARTER SCHOOL,Schoolwide,,N,No,Met Goal,Met Target,Met Goal,Met Goal,Exceeds Standard,Met Standard,N,Met,No,80,CHARTERS,6018,CENTRAL JERSEY COLLEGE PREP CHARTER SCHOOL,900,CENTRAL JERSEY COLLEGE PREP CHARTER SCHOOL,97.92,91.49
80,CHARTERS,6020,PRIDE ACADEMY CHARTER SCHOOL,985,PRIDE ACADEMY CHARTER SCHOOL,05-08,MRS. THOMAS,117 ELMWOOD AVE,EAST ORANGE NJ 07018,(973)672-3200,FTHOMAS@PRIDEACS.ORG,https://www.facebook.com/Pride-Academy-Charter-School-575909675810558,https://www.facebook.com/Pride-Academy-Charter-School-575909675810558/,https://twitter.com/PrideAcademyCS,80,CHARTERS,6020,PRIDE ACADEMY CHARTER SCHOOL,985,PRIDE ACADEMY CHARTER SCHOOL,Schoolwide,,N,No,Not Met,Met Target†,N,N,Met Standard,Exceeds Standard,N,Met,No,80,CHARTERS,6020,PRIDE ACADEMY CHARTER SCHOOL,985,PRIDE ACADEMY CHARTER SCHOOL,83.47,73.06
80,CHARTERS,6021,COMMUNITY CHARTER SCHOOL OF PATERSO,905,COMMUNITY CHARTER SCHOOL OF PATERSON,KG-08,MR. PALMORE,75 SPRUCE ST,PATERSON NJ 07501-1720,(973)413-2057 Ext. 1129,CPALMORE@CCSP.ORG,http://www.ccsp.org,https://www.facebook.com/TheCommunityCharterSchoolOfPaterson/,,80,CHARTERS,6021,COMMUNITY CHARTER SCHOOL OF PATERSO,905,COMMUNITY CHARTER SCHOOL OF PATERSON,Schoolwide,,N,No,Met Target,Met Target,N,N,Met Standard,Met Standard,**,Not Met,No,80,CHARTERS,6021,COMMUNITY CHARTER SCHOOL OF PATERSO,905,COMMUNITY CHARTER SCHOOL OF PATERSON,31.93,39.35
80,CHARTERS,6022,BURCH CHARTER SCHOOL OF EXCELLENCE,990,BURCH CHARTER SCHOOL OF EXCELLENCE,KG-05,MR. BOLER,100 LINDEN AVE,IRVINGTON NJ 07111,(973)373-3223,TBOLER@BURCHCHARTERSCHOOL.ORG,http://www.burchcharterschool.org/,,,80,CHARTERS,6022,BURCH CHARTER SCHOOL OF EXCELLENCE,990,BURCH CHARTER SCHOOL OF EXCELLENCE,Schoolwide,,N,No,Met Target,Not Met,N,N,Met Standard,Not Met,N,Met,No,80,CHARTERS,6022,BURCH CHARTER SCHOOL OF EXCELLENCE,990,BURCH CHARTER SCHOOL OF EXCELLENCE,35.01,41.93
80,CHARTERS,6025,PAUL ROBESON HUMANITIES  CHARTER SCHOOL,907,PAUL ROBESON CHARTER SCHOOL FOR THE HUMANITIES,04-08,MRS. LUND,643 INDIANA AVE,TRENTON NJ 08638,(609)394-7727 Ext. 31114,FLUND@PAULROBESONCS.ORG,http://www.paulrobesoncs.org,https://www.facebook.com/prcsscholars/,,80,CHARTERS,6025,PAUL ROBESON HUMANITIES  CHARTER SCHOOL,907,PAUL ROBESON CHARTER SCHOOL FOR THE HUMANITIES,Schoolwide,,N,No,Met Target,Met Target†,N,N,Met Standard,Exceeds Standard,Met Target,Not Met,No,80,CHARTERS,6025,PAUL ROBESON HUMANITIES  CHARTER SCHOOL,907,PAUL ROBESON CHARTER SCHOOL FOR THE HUMANITIES,62.68,58.08
80,CHARTERS,6028,VINELAND PUBLIC CHARTER SCHOOL,910,VINELAND PUBLIC CHARTER SCHOOL,PK-10,DR. GARCIA,1480 PENNSYLVANIA AVE.,VINELAND NJ 08332,(856)691-1611,AGARCIA@CCCHARTERS.ORG,https://www.vinelandpubliccharterschool.org/,,,80,CHARTERS,6028,VINELAND PUBLIC CHARTER SCHOOL,910,VINELAND PUBLIC CHARTER SCHOOL,Schoolwide,,N,No,Not Met,Met Target†,N,N,Met Standard,Met Standard,N,Not Met,No,80,CHARTERS,6028,VINELAND PUBLIC CHARTER SCHOOL,910,VINELAND PUBLIC CHARTER SCHOOL,31.46,38.85
80,CHARTERS,6029,NEWARK EDUCATORS COMMUNITY CHARTER SCHOOL,911,NEWARK EDUCATORS COMMUNITY CHARTER SCHOOL,PK-04,MS VELEZ,9-11 HILL ST,NEWARK NJ 07102,(973)732-3848,DVELEZ@NEWARKEDUCATORS.ORG,https://newarkeducators.org,https://www.facebook.com/newark.educators,,80,CHARTERS,6029,NEWARK EDUCATORS COMMUNITY CHARTER SCHOOL,911,NEWARK EDUCATORS COMMUNITY CHARTER SCHOOL,Schoolwide,,N,No,Met Target†,Met Target,N,N,Met Standard,Not Met,**,Not Met,No,80,CHARTERS,6029,NEWARK EDUCATORS COMMUNITY CHARTER SCHOOL,911,NEWARK EDUCATORS COMMUNITY CHARTER SCHOOL,7.46,19.03
80,CHARTERS,6030,THE ETHICAL COMMUNITY CHARTER SCHOOL,912,THE ETHICAL COMMUNITY CHARTER SCHOOL,KG-08,MRS. BERGAMINI,95 BROADWAY,JERSEY CITY NJ 07306,(201)984-4151,MARTA.BERGAMINI@TECCSJC.ORG,https://www.teccsjc.org/,https://www.facebook.com/teccsjc,http://@TECCSJC,80,CHARTERS,6030,THE ETHICAL COMMUNITY CHARTER SCHOOL,912,THE ETHICAL COMMUNITY CHARTER SCHOOL,Schoolwide,,N,No,Not Met,Met Target,N,N,Met Standard,Exceeds Standard,**,Not Met,No,80,CHARTERS,6030,THE ETHICAL COMMUNITY CHARTER SCHOOL,912,THE ETHICAL COMMUNITY CHARTER SCHOOL,66.47,60.2
80,CHARTERS,6032,ACADEMY FOR URBAN LEADERSHIP CHARTER SCHOOL,901,ACADEMY FOR URBAN LEADERSHIP CHARTER SCHOOL,07-12,MRS. MULLIGAN-PIERRE,612 AMBOY AVE,PERTH AMBOY NJ 08861,(848)203-3742 Ext. 101,EMULLIGAN-PIERRE@AULCS.ORG,http://www.aulcs.org,https://facebook.com/@aulcs,https://twitter.com/@aulcharter,80,CHARTERS,6032,ACADEMY FOR URBAN LEADERSHIP CHARTER SCHOOL,901,ACADEMY FOR URBAN LEADERSHIP CHARTER SCHOOL,Schoolwide,,N,No,Not Met,Not Met,Met Target,Not Met,Not Met,Not Met,Met Target,Met,No,80,CHARTERS,6032,ACADEMY FOR URBAN LEADERSHIP CHARTER SCHOOL,901,ACADEMY FOR URBAN LEADERSHIP CHARTER SCHOOL,29.17,35.56
80,CHARTERS,6033,THE BARACK OBAMA GREEN CHARTER HIGH SCHOOL,902,THE BARACK OBAMA GREEN CHARTER HIGH SCHOOL,09-12,MRS. MURPHY-RICHARDSON,35 WATCHUNG AVE,PLAINFIELD NJ 07060,(877)643-4064,ERIN.RICHARDSON@OBAMAGREENHIGH.COM,http://www.obamagreencharter.org,,,80,CHARTERS,6033,THE BARACK OBAMA GREEN CHARTER HIGH SCHOOL,902,THE BARACK OBAMA GREEN CHARTER HIGH SCHOOL,Schoolwide,,N,No,Met Target,Met Target,Met Target,Not Met,**,**,Not Met,Not Met,No,80,CHARTERS,6033,THE BARACK OBAMA GREEN CHARTER HIGH SCHOOL,902,THE BARACK OBAMA GREEN CHARTER HIGH SCHOOL,9.46,15.09
80,CHARTERS,6036,HOLA HOBOKEN DUAL LANG CS,921,HOBOKEN DUAL LANGUAGE CHARTER SCHOOL,KG-08,MRS. SARGENT,123 JEFFERSON STREET,HOBOKEN NJ 07030,(201)427-1458,JSARGENT@HOLAHOBOKEN.ORG,https://holahoboken.org/,https://www.facebook.com/HoLaHoboken.org/,https://twitter.com/HoLaHoboken,80,CHARTERS,6036,HOLA HOBOKEN DUAL LANG CS,921,HOBOKEN DUAL LANGUAGE CHARTER SCHOOL,Schoolwide,,N,No,Met Goal,Met Target†,N,N,Exceeds Standard,Met Standard,**,Met,No,80,CHARTERS,6036,HOLA HOBOKEN DUAL LANG CS,921,HOBOKEN DUAL LANGUAGE CHARTER SCHOOL,80.21,70.63
80,CHARTERS,6041,HATIKVAH INTERNATIONAL CS,916,HATIKVAH INTERNATIONAL ACADEMY CHARTER SCHOOL,KG-08,MARCIA GRAYSON,7 LEXINGTON AVENUE,EAST BRUNSWICK NJ 08816,(732)254-8300,MGRAYSON@HIACS.ORG,http://.hatikvahcharterschool.com,,,80,CHARTERS,6041,HATIKVAH INTERNATIONAL CS,916,HATIKVAH INTERNATIONAL ACADEMY CHARTER SCHOOL,Schoolwide,,N,No,Met Goal,Met Target,N,N,Exceeds Standard,Exceeds Standard,**,Met,No,80,CHARTERS,6041,HATIKVAH INTERNATIONAL CS,916,HATIKVAH INTERNATIONAL ACADEMY CHARTER SCHOOL,98.34,90.75
80,CHARTERS,6053,GREAT OAKS LEGACY CHARTER SCHOOL,917,GREAT OAKS LEGACY CHARTER SCHOOL,PK-12,MR. TAILLEFER,24 MAIDEN LANE,NEWARK NJ 07102,(973)565-9170,JTAILLEFER@GREATOAKSLEGACY.ORG,https://greatoakslegacy.org/,https://www.facebook.com/GreatOaksLegacyCharterSchool/,https://twitter.com/GOCSNewark,80,CHARTERS,6053,GREAT OAKS LEGACY CHARTER SCHOOL,917,GREAT OAKS LEGACY CHARTER SCHOOL,Schoolwide,,N,No,Not Met,Not Met,N,**,Met Standard,Met Standard,Met Target,Not Met,No,80,CHARTERS,6053,GREAT OAKS LEGACY CHARTER SCHOOL,917,GREAT OAKS LEGACY CHARTER SCHOOL,43.75,40.89
80,CHARTERS,6057,PEOPLES PREPARATORY CHARTER SCHOOL,938,PEOPLES PREPARATORY CHARTER SCHOOL,09-12,MS. ROONEY,321 BERGEN STREET,NEWARK NJ 07103,(973)622-1518,JROONEY@PEOPLESPREP.ORG,http://www.peoplesprepnewark.org,https://www.facebook.com/PeoplesPrep/,https://twitter.com/PeoplesPrep,80,CHARTERS,6057,PEOPLES PREPARATORY CHARTER SCHOOL,938,PEOPLES PREPARATORY CHARTER SCHOOL,Schoolwide,,N,No,Met Target†,Not Met,Not Met,Not Met,**,**,N,Not Met,No,80,CHARTERS,6057,PEOPLES PREPARATORY CHARTER SCHOOL,938,PEOPLES PREPARATORY CHARTER SCHOOL,8.88,14.43
80,CHARTERS,6058,ROSEVILLE COMMUNITY CS,939,ROSEVILLE COMMUNITY CHARTER SCHOOL,KG-04,MS. NEWKIRK,540 ORANGE STREET,NEWARK NJ 07107,(973)483-4400,MNEWKIRK@ROSEVILLECHARTER.ORG,https://www.rosevillecharter.org,,,80,CHARTERS,6058,ROSEVILLE COMMUNITY CS,939,ROSEVILLE COMMUNITY CHARTER SCHOOL,Schoolwide,,N,No,Met Target,Met Target†,N,N,Not Met,Not Met,**,Not Met,No,80,CHARTERS,6058,ROSEVILLE COMMUNITY CS,939,ROSEVILLE COMMUNITY CHARTER SCHOOL,6.75,18.18
